date,ym,vietnam_net_body_count,vietnam_net_epu_count,vietnam_net_ratio,vietnam_tuoi_tre_body_count,vietnam_tuoi_tre_epu_count,vietnam_tuoi_tre_ratio,vietnam_dan_tri_body_count,vietnam_dan_tri_epu_count,vietnam_dan_tri_ratio,vietnam_news_body_count,vietnam_news_epu_count,vietnam_news_ratio,news_total,vietnam_net_weights,vietnam_tuoi_tre_weights,vietnam_dan_tri_weights,vietnam_news_weights,vietnam_net_z_score,vietnam_tuoi_tre_z_score,vietnam_dan_tri_z_score,vietnam_news_z_score,z_score_unweighted,z_score_weighted,epu_weighted,epu_unweighted,epu_inflation
2022-04-01,2022-4,1639,0.0,0.0,230,0.0,0.0,0.0,0.0,0.0,293.0,31.0,0.10580204778156997,2162.0,0.7580943570767807,0.10638297872340426,0.0,0.13552266419981499,,0.0,,4.004717355806552,2.002358677903276,0.5427299654261423,58.69531307371068,143.26592554643696,58.69531307371068
2022-05-01,2022-5,1881,0.0,0.0,250,4.0,0.016,0.0,0.0,0.0,266.0,27.0,0.10150375939849623,2397.0,0.7847309136420526,0.10429703796412182,0.0,0.11097204839382561,,1.8826737503938953,,3.842022677878441,2.8623482141361682,0.6227144221585895,67.34549461519872,204.79695803741407,67.34549461519872
2022-06-01,2022-6,1802,0.0,0.0,229,4.0,0.017467248908296942,0.0,0.0,0.0,293.0,28.0,0.09556313993174062,2324.0,0.7753872633390706,0.09853700516351119,0.0,0.12607573149741824,,2.0553206882029422,,3.617164063309143,2.8362423757560427,0.6585617504939986,71.22232157066423,202.92912230000726,71.22232157066423
2022-07-01,2022-7,1807,0.0,0.0,238,0.0,0.0,0.0,0.0,0.0,288.0,27.0,0.09375,2333.0,0.7745392198885555,0.1020145735105015,0.0,0.12344620660094299,,0.0,,3.5485348344293937,1.7742674172146968,0.43805316430161395,47.374696920271376,126.94631910818354,47.374696920271376
2022-08-01,2022-8,1992,0.0,0.0,205,4.0,0.01951219512195122,0.0,0.0,0.0,299.0,35.0,0.11705685618729098,2496.0,0.7980769230769231,0.08213141025641026,0.0,0.11979166666666667,,2.295943598041336,,4.430723539086868,3.363333568564102,0.7193328428627594,77.79461077458737,240.6417501215597,77.79461077458737
2022-09-01,2022-9,1754,0.0,0.0,205,3.0,0.014634146341463415,0.0,0.0,0.0,288.0,39.0,0.13541666666666666,2247.0,0.7805963506898086,0.09123275478415666,0.0,0.12817089452603472,,1.721957698531002,,5.125661427509123,3.4238095630200625,0.8140595546602061,88.03914186663545,244.96872181483639,88.03914186663545
2022-10-01,2022-10,2004,0.0,0.0,231,2.0,0.008658008658008658,0.0,0.0,0.0,304.0,38.0,0.125,2539.0,0.7892871209137455,0.09098070106341079,0.0,0.11973217802284364,,1.0187628519447485,,4.731379779239191,2.8750713155919696,0.6591861645088424,71.28985087330757,205.70727791466769,71.28985087330757
2022-11-01,2022-11,1880,0.0,0.0,214,4.0,0.018691588785046728,0.0,0.0,0.0,324.0,46.0,0.1419753086419753,2418.0,0.7775020678246485,0.08850289495450786,0.0,0.13399503722084366,,2.199385222422775,,5.373912835679081,3.786649029050928,0.9147296097429678,98.9264353212927,270.9293713724467,98.9264353212927
2022-12-01,2022-12,1378,0.0,0.0,218,1.0,0.0045871559633027525,0.0,0.0,0.0,298.0,42.0,0.14093959731543623,1894.0,0.7275607180570222,0.11510031678986272,0.0,0.1573389651531151,,0.5397573825670572,,5.334710086658954,2.9372337346130055,0.9014840101499402,97.4939464880083,210.15491089547788,97.4939464880083
2023-01-01,2023-1,1317,0.0,0.0,170,2.0,0.011764705882352941,0.0,0.0,0.0,208.0,35.0,0.16826923076923078,1695.0,0.7769911504424779,0.10029498525073746,0.0,0.12271386430678466,,1.3843189341131583,,6.3691650874373735,3.876742010775266,0.920425107366496,99.54239360150498,277.3753965298831,99.54239360150498
2023-02-01,2023-2,1250,0.0,0.0,183,2.0,0.01092896174863388,0.0,0.0,0.0,267.0,26.0,0.09737827715355805,1700.0,0.7352941176470589,0.10764705882352942,0.0,0.15705882352941178,,1.2859793377007482,,3.685868891691954,2.4859241146963513,0.7173301252241111,77.57802030365877,177.86434721231473,77.57802030365877
2023-03-01,2023-3,1637,0.0,0.0,235,4.0,0.01702127659574468,0.0,0.0,0.0,311.0,31.0,0.09967845659163987,2183.0,0.749885478699038,0.10765002290426019,0.0,0.14246449839670178,,2.0028444153126546,,3.772933071547651,2.887888743430153,0.7531152647044403,81.4481216413196,206.62434671089594,81.4481216413196
2023-04-01,2023-4,1594,0.0,0.0,226,1.0,0.004424778761061947,0.0,0.0,0.0,299.0,37.0,0.12374581939799331,2119.0,0.7522416234072676,0.10665408211420481,0.0,0.1411042944785276,,0.5206509265469843,,4.683907741320404,2.6022793339336943,0.7164490439143082,77.48273287415104,186.1893982434576,77.48273287415104
2023-05-01,2023-5,1526,0.0,0.0,249,4.0,0.01606425702811245,0.0,0.0,0.0,307.0,30.0,0.09771986970684039,2082.0,0.7329490874159462,0.11959654178674352,0.0,0.14745437079731027,,1.890234689150497,,3.6987985244866644,2.794516606818581,0.7714695411219403,83.43310509385607,199.94370266868435,83.43310509385607
2023-06-01,2023-6,1578,0.0,0.0,268,4.0,0.014925373134328358,0.0,0.0,0.0,337.0,35.0,0.10385756676557864,2183.0,0.722858451672011,0.12276683463124141,0.0,0.1543747136967476,,1.7562255134271412,,3.931116730525144,2.8436711219761426,0.8224712669653905,88.9488540968255,203.46063856361027,88.9488540968255
2023-07-01,2023-7,1696,0.0,0.0,272,0.0,0.0,0.0,0.0,0.0,306.0,35.0,0.11437908496732026,2274.0,0.7458223394898856,0.11961301671064203,0.0,0.1345646437994723,,0.0,,4.329367118258084,2.164683559129042,0.5825797441455469,63.004998159952436,154.88004074201044,63.004998159952436
2023-08-01,2023-8,1868,0.0,0.0,288,2.0,0.006944444444444444,0.0,0.0,0.0,322.0,23.0,0.07142857142857142,2478.0,0.7538337368845843,0.1162227602905569,0.0,0.12994350282485875,,0.8171327041640171,,2.7036455881366805,1.7603891461503487,0.44629059652108477,48.265561058693656,125.95334848261103,48.265561058693656
2023-09-01,2023-9,1715,0.0,0.0,289,7.0,0.02422145328719723,0.0,0.0,0.0,312.0,18.0,0.057692307692307696,2316.0,0.7405008635578584,0.12478411053540588,0.0,0.13471502590673576,,2.8500683937623847,,2.1837137442642423,2.5168910690133135,0.6498223031121644,70.27716535515067,180.07998890554992,70.27716535515067
2023-10-01,2023-10,1803,0.0,0.0,310,2.0,0.0064516129032258064,0.0,0.0,0.0,354.0,33.0,0.09322033898305085,2467.0,0.7308471828131333,0.1256586947709769,0.0,0.14349412241588974,,0.759142641287861,,3.528486615025838,2.1438146281568495,0.6017099637285706,65.07389853237385,153.38689830759577,65.07389853237385
2023-11-01,2023-11,1687,0.0,0.0,246,2.0,0.008130081300813009,0.0,0.0,0.0,324.0,26.0,0.08024691358024691,2257.0,0.7474523704031901,0.10899424014178112,0.0,0.1435533894550288,,0.9566431658505566,,3.0374289940794807,1.9970360799650186,0.5403018222777973,58.432713565006594,142.8851012074457,58.432713565006594
2023-12-01,2023-12,1596,0.0,0.0,259,1.0,0.003861003861003861,0.0,0.0,0.0,340.0,32.0,0.09411764705882353,2195.0,0.7271070615034169,0.11799544419134396,0.0,0.1548974943052392,,0.45431316370509056,,3.5624506573095087,2.0083819105072998,0.6054215639566523,65.47530171861703,143.69687930278423,65.47530171861703
2024-01-01,2024-1,1436,0.0,0.0,239,3.0,0.012552301255230125,0.0,0.0,0.0,329.0,37.0,0.11246200607902736,2004.0,0.716566866267465,0.11926147704590818,0.0,0.16417165668662675,,1.4769930050161313,,4.25680369195988,2.8668983484880055,0.874994881663501,94.62919276404449,205.1225137015767,94.62919276404449
2024-02-01,2024-2,997,0.0,0.0,177,2.0,0.011299435028248588,0.0,0.0,0.0,280.0,27.0,0.09642857142857143,1454.0,0.6856946354883081,0.12173314993122421,0.0,0.19257221458046767,,1.3295718576228075,,3.649921543984519,2.4897467008036633,0.8647264450583922,93.51867899161778,178.13784783070466,93.51867899161778
2024-03-01,2024-3,1388,0.0,0.0,273,6.0,0.02197802197802198,0.0,0.0,0.0,479.0,32.0,0.06680584551148225,2140.0,0.6485981308411215,0.12757009345794393,0.0,0.22383177570093457,,2.586090316475131,,2.528670612704035,2.557380464589583,0.8959046167677307,96.89054468196828,182.97694777513877,96.89054468196828
2024-04-01,2024-4,1437,0.0,0.0,266,4.0,0.015037593984962405,0.0,0.0,0.0,440.0,36.0,0.08181818181818182,2143.0,0.6705552963135791,0.1241250583294447,0.0,0.2053196453569762,,1.7694302165356157,,3.0969031282292887,2.4331666723824523,0.855485680830313,92.51930622070105,174.08962698562783,92.51930622070105
2024-05-01,2024-5,1440,0.0,0.0,274,5.0,0.01824817518248175,0.0,0.0,0.0,504.0,43.0,0.08531746031746032,2218.0,0.6492335437330928,0.12353471596032461,0.0,0.2272317403065825,,2.1472100255404825,,3.229354452496591,2.6882822390185366,0.9990668129199161,108.0473589105132,192.34278421402917,108.0473589105132
2024-06-01,2024-6,1418,0.0,0.0,287,2.0,0.006968641114982578,0.0,0.0,0.0,429.0,34.0,0.07925407925407925,2134.0,0.6644798500468604,0.1344892221180881,0.0,0.20103092783505155,,0.8199798564433342,,2.9998491840397667,1.9099145202415504,0.7133409178783021,77.14659438470412,136.6516770829019,77.14659438470412
2024-07-01,2024-7,1531,0.0,0.0,285,4.0,0.014035087719298246,0.0,0.0,0.0,447.0,34.0,0.07606263982102908,2263.0,0.6765355722492267,0.12593901900132567,0.0,0.19752540874944763,,1.6514682020999083,,2.8790498880381654,2.265259045069037,0.7766697912291356,83.995503206265,162.07607421967094,83.995503206265
2024-08-01,2024-8,1446,0.0,0.0,280,2.0,0.007142857142857143,0.0,0.0,0.0,443.0,35.0,0.07900677200902935,2169.0,0.6666666666666666,0.12909174734900877,0.0,0.20424158598432457,,0.8404793528544175,,2.9904883480518594,1.9154838504531384,0.7192810313444955,77.78900744792575,137.0501547663669,77.78900744792575
2024-09-01,2024-9,1678,0.0,0.0,293,5.0,0.017064846416382253,0.0,0.0,0.0,414.0,32.0,0.07729468599033816,2385.0,0.7035639412997904,0.12285115303983228,0.0,0.17358490566037735,,2.0079711501641375,,2.92568411469863,2.466827632431384,0.7545361721104088,81.60179033543083,176.49802097088605,81.60179033543083
2024-10-01,2024-10,1646,0.0,0.0,242,5.0,0.02066115702479339,0.0,0.0,0.0,472.0,42.0,0.08898305084745763,2360.0,0.6974576271186441,0.10254237288135593,0.0,0.2,,2.4311386239590593,,3.3681008597973903,2.899619741878225,0.9229148952637545,99.81165988386694,207.4636830240118,99.81165988386694
2024-11-01,2024-11,1505,0.0,0.0,263,1.0,0.0038022813688212928,0.0,0.0,0.0,431.0,32.0,0.07424593967517401,2199.0,0.6844020009095043,0.11959981809913597,0.0,0.1959981809913597,,0.4474034577932261,,2.810285901357849,1.6288446795755376,0.6043202969007965,65.3562015790652,116.54152833154467,65.3562015790652
2024-12-01,2024-12,1651,0.0,0.0,240,5.0,0.020833333333333332,0.0,0.0,0.0,434.0,34.0,0.07834101382488479,2325.0,0.7101075268817204,0.1032258064516129,0.0,0.18666666666666668,,2.451398112492051,,2.9652887095692626,2.708343411030657,0.8065681062155494,87.2289545914784,193.778132639653,87.2289545914784
2025-01-01,2025-1,1263,0.0,0.0,241,1.0,0.004149377593360996,0.0,0.0,0.0,324.0,34.0,0.10493827160493827,1828.0,0.6909190371991247,0.13183807439824946,0.0,0.1772428884026258,,0.48824526721833383,,3.972022530719321,2.2301338989688273,0.7683820620091238,83.09919953367015,159.56291979757225,83.09919953367015
2025-02-01,2025-2,1483,0.0,0.0,260,2.0,0.007692307692307693,0.0,0.0,0.0,355.0,30.0,0.08450704225352113,2098.0,0.7068636796949476,0.12392755004766444,0.0,0.16920877025738798,,0.9051316107662959,,3.1986792873729746,2.0519054490696353,0.6534153316571224,70.66574521763071,146.81092680286466,70.66574521763071
2025-03-01,2025-3,1516,0.0,0.0,313,5.0,0.01597444089456869,0.0,0.0,0.0,473.0,50.0,0.10570824524312897,2302.0,0.6585577758470895,0.1359687228496959,0.0,0.2054735013032146,,1.8796662843389529,,4.001166832337582,2.9404165583382675,1.077709582403896,116.55243928178308,210.38263742214008,116.55243928178308
2025-04-01,2025-4,1904,0.0,0.0,244,6.0,0.02459016393442623,0.0,0.0,0.0,421.0,76.0,0.18052256532066507,2569.0,0.7411444141689373,0.09497859089139743,0.0,0.16387699493966523,,2.893453509826683,,6.832966522036647,4.863210015931665,1.394582157327808,150.8216637109673,347.95578421979815,150.8216637109673
2025-05-01,2025-5,1754,0.0,0.0,227,2.0,0.00881057268722467,0.0,0.0,0.0,417.0,45.0,0.1079136690647482,2398.0,0.731442869057548,0.09466221851542952,0.0,0.1738949124270225,,1.0367146202609556,,4.0846444137316755,2.5606795169963155,0.8084365885426795,87.43102774415108,183.2129902992342,87.43102774415108
2025-06-01,2025-6,2020,0.0,0.0,215,4.0,0.018604651162790697,0.0,0.0,0.0,428.0,60.0,0.14018691588785046,2663.0,0.758542996620353,0.08073601201652272,0.0,0.1607209913631243,,2.189155523713832,,5.306220313165448,3.74768791843964,1.0295646757916956,111.34565036919957,268.1417591261292,111.34565036919957
2025-07-01,2025-7,1822,0.0,0.0,282,6.0,0.02127659574468085,0.0,0.0,0.0,443.0,60.0,0.13544018058690746,2547.0,0.7153513937966235,0.11071849234393404,0.0,0.1739301138594425,,2.5035555191408183,,5.126551453803187,3.815053486472003,1.1688515706448852,126.40928868158524,272.96167004449876,126.40928868158524
2025-08-01,2025-8,1966,0.0,0.0,271,2.0,0.007380073800738007,0.0,0.0,0.0,396.0,36.0,0.09090909090909091,2633.0,0.7466767945309533,0.10292442081276111,0.0,0.15039878465628562,,0.8683919512886971,,3.441003475810321,2.154697713549509,0.6069014793847793,65.63535202891883,154.16556764330784,65.63535202891883
2025-09-01,2025-9,1701,0.0,0.0,281,3.0,0.010676156583629894,0.0,0.0,0.0,412.0,46.0,0.11165048543689321,2394.0,0.7105263157894737,0.11737677527151211,0.0,0.1720969089390142,,1.2562324846934356,,4.226086793106851,2.741159638900143,0.8747489920463148,94.60260022450969,196.1260872346748,94.60260022450969
2025-10-01,2025-10,1913,0.0,0.0,334,5.0,0.014970059880239521,172.0,0.0,0.0,499.0,54.0,0.10821643286573146,2918.0,0.6555860178204249,0.11446196024674435,0.05894448252227553,0.1710075394105552,,1.761483673646983,,4.096104337938538,2.9287940057927604,0.9020875982280407,97.55922350138246,209.55106025965702,97.55922350138246
2025-11-01,2025-11,1550,0.0,0.0,249,9.0,0.03614457831325301,162.0,0.0,0.0,470.0,54.0,0.1148936170212766,2431.0,0.6375976964212259,0.10242698477992596,0.06663924310983134,0.19333607568901687,,4.253028050588619,,4.348842690704958,4.300935370646789,1.2764130190160001,138.04187447744638,307.72583023753583,138.04187447744638
2025-12-01,2025-12,1628,0.0,0.0,306,8.0,0.026143790849673203,377.0,0.0,0.0,489.0,55.0,0.11247443762781185,2800.0,0.5814285714285714,0.10928571428571429,0.13464285714285715,0.17464285714285716,,3.076264298029241,,4.257274238988229,3.6667692685087347,1.0796942778793541,116.76708068673392,262.3521444061239,116.76708068673392
